FALSE_DATA,ageAtBirth,ageAtQ,ethnicity,marital,rural,edu,occClass,income,imd,home,belief,identity,identity_denom,attend,lca,climateChanging,climateConcern,climateHumans,climateAction,travel,waste,energy,buy,airTravel,elecCar,localFood,recycle,plastic,sustainable,insulation,solar,veg,trees,avoidFossil,children,otherAction,meatDairy,totalActions,totalActions_reduced
FALSE_DATA,30,60,White,Married,Urban,Degree,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,Climate,Climate,Climate,Climate,Climate,Climate,Climate,Climate,Climate,Climate,ClimateOther,ClimateOther,Climate,Climate,No,NA,Other,15,10
FALSE_DATA,36,67,White,Married,Urban,O level,II,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Regular,Highly religious,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,Climate,Climate,Climate,Other,No,Climate,Climate,Climate,Other,Other,No,Other,No,No,No,NA,Climate,8,8
FALSE_DATA,38,68,White,Married,Urban,A level,II,200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,No,NA,NA,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,Climate,Climate,No,No,Climate,Climate,Climate,Climate,ClimateOther,No,Other,Other,No,No,NA,ClimateOther,9,8
FALSE_DATA,28,58,White,Married,Urban,O level,III (non-manual),<100,Quintile 4,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Climate,No,NA,Climate,Climate,Climate,Climate,Climate,Climate,No,No,No,No,No,NA,Climate,NA,7
FALSE_DATA,35,65,White,Married,Urban,A level,II,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Climate,Climate,Other,No,Climate,Climate,Other,Other,No,No,No,No,Climate,No,No,Other,6,6
FALSE_DATA,32,62,White,Married,Urban,Degree,II,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for some of it",No,Other,Other,No,No,No,No,No,Other,Other,No,No,No,No,No,No,No,No,Other,0,0
FALSE_DATA,34,64,White,Married,Urban,Degree,I,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for some of it",No,No,No,Other,No,No,No,Other,Climate,No,No,Climate,No,No,No,No,No,No,Other,2,1
FALSE_DATA,31,60,White,Married,Urban,A level,III (manual),>400,Quin. 1/Least deprived,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,No,No,Climate,Other,Climate,Climate,No,No,No,Other,No,No,No,Other,6,6
FALSE_DATA,32,61,White,Married,Urban,Degree,II,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,Climate,No,Other,Other,No,No,NA,Climate,11,9
FALSE_DATA,31,61,White,Married,Rural,A level,III (non-manual),>400,Quintile 2,Owned/Mortgaged,No,Christian,Catholic,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Other,Climate,Other,No,Other,Climate,No,Climate,No,No,No,No,No,No,No,No,4,4
FALSE_DATA,32,62,White,Married,Urban,Degree,III (non-manual),>400,Quin. 1/Least deprived,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,Other,No,No,Climate,Other,No,No,No,No,Other,No,No,No,No,No,No,No,Other,1,1
FALSE_DATA,36,66,White,Married,Urban,A level,III (non-manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",No,Other,Climate,Other,Other,Other,No,No,Climate,No,No,No,No,No,No,No,No,NA,No,2,2
FALSE_DATA,26,56,White,Married,Urban,A level,III (manual),300 - 399,Quintile 2,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for all of it",No,No,Other,Other,Climate,No,No,No,Climate,Climate,No,Other,No,No,No,No,No,No,Other,3,3
FALSE_DATA,29,59,White,Married,Urban,A level,III (manual),200 - 299,Quintile 4,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Atheist,Yes maybe,Not very concerned,"Yes, for some of it",No,No,Other,Other,Other,No,No,Other,Other,Other,Other,No,No,No,No,No,No,No,No,0,0
FALSE_DATA,34,63,White,Married,Urban,A level,IV/V,300 - 399,Quintile 4,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,Other,Climate,No,No,Other,Other,No,Climate,No,No,No,No,No,No,No,No,No,No,2,2
FALSE_DATA,23,52,White,Married,Urban,A level,IV/V,100 - 199,Quin. 1/Least deprived,Council/HA,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes probably,Somewhat concerned,"Yes, for most of it",Not sure,No,Other,No,No,Other,No,No,Other,No,No,No,No,No,No,No,No,No,No,0,0
FALSE_DATA,32,61,White,Married,Urban,O level,II,200 - 299,Quintile 4,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",No,Other,Climate,Other,Other,No,No,Other,Climate,Climate,No,No,No,No,No,No,Other,NA,No,3,3
FALSE_DATA,26,56,White,Married,Rural,CSE/None,III (manual),100 - 199,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,Catholic,Occasional/None,Moderately religious,Yes probably,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,No,Other,Other,Climate,Climate,Climate,No,No,No,No,No,No,NA,No,6,6
FALSE_DATA,32,62,White,Never married,Urban,A level,II,200 - 299,Quintile 4,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Not very concerned,"Yes, for some of it",No,No,No,No,No,No,No,No,Other,No,No,No,No,No,No,No,No,NA,Other,0,0
FALSE_DATA,30,60,White,Never married,Urban,Degree,I,300 - 399,Quintile 3,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,Other,No,Climate,Other,No,Other,Other,Other,No,No,Other,No,No,No,No,No,No,Other,1,1
FALSE_DATA,28,58,White,Married,Urban,A level,II,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,No,Christian,CofE,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,No,ClimateOther,ClimateOther,No,No,No,No,Other,Other,No,Other,No,No,Other,No,No,No,NA,NA,NA
FALSE_DATA,30,59,White,Married,Rural,A level,II,200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Not sure,No,Climate,Climate,No,No,No,NA,NA,Climate,No,No,Climate,No,No,No,No,NA,No,NA,NA
FALSE_DATA,31,61,White,Married,Urban,A level,II,200 - 299,Quintile 2,Owned/Mortgaged,Yes,Christian,CofE,Regular,Highly religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,Other,No,Other,No,Climate,Climate,No,No,No,No,No,No,NA,No,5,5
FALSE_DATA,35,64,White,Married,Rural,Degree,I,>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Not very concerned,"Yes, for some of it",No,No,Climate,Other,Other,No,No,No,Climate,Climate,No,No,No,No,No,No,No,No,No,3,3
FALSE_DATA,44,74,White,Married,Urban,Degree,III (non-manual),>400,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,Climate,No,Climate,No,No,Climate,Climate,No,No,No,No,No,No,No,NA,No,5,4
FALSE_DATA,27,58,White,Married,Urban,A level,II,200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Not sure,No,Other,No,Climate,Climate,Climate,Other,Climate,Climate,Climate,No,No,Other,Other,No,No,NA,Other,6,4
FALSE_DATA,35,64,White,Married,Rural,Degree,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,Climate,Other,No,Other,No,No,Other,Climate,Climate,No,Climate,Climate,No,Other,Climate,No,Climate,ClimateOther,7,5
FALSE_DATA,39,69,White,Married,Urban,A level,IV/V,200 - 299,Quintile 3,Owned/Mortgaged,Yes,Christian,Other,Regular,Highly religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,Other,Other,Other,Other,No,Climate,Other,Other,Other,Other,No,No,Other,Other,No,No,No,No,1,0
FALSE_DATA,33,63,White,Sep/Div/Widow,Urban,Degree,I,>400,Quintile 2,Owned/Mortgaged,Yes,Christian,CofE,Regular,Highly religious,Yes maybe,Somewhat concerned,"Yes, for most of it",No,Other,Climate,No,Climate,Other,Climate,Other,Climate,Climate,Climate,Other,No,Other,No,No,No,No,No,6,5
FALSE_DATA,30,60,White,Married,Urban,CSE/None,IV/V,200 - 299,Quintile 2,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Not very concerned,Not at all,Yes,Other,No,Other,No,No,No,No,No,No,Other,Other,No,No,No,No,No,No,No,0,0
FALSE_DATA,30,59,White,Married,Urban,O level,II,100 - 199,Quintile 2,Council/HA,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Climate,Other,Other,No,Climate,Climate,Climate,Climate,Other,No,Other,No,No,No,NA,Other,6,6
FALSE_DATA,32,62,White,Never married,Urban,Degree,II,300 - 399,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,Other,Other,No,No,Climate,Other,Other,Climate,No,Other,No,No,No,No,No,No,No,2,1
FALSE_DATA,33,64,White,Married,Urban,CSE/None,II,200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,Other,Regular,Highly religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,Other,Other,No,No,Climate,No,No,Other,Other,Other,Other,No,No,No,No,No,NA,No,1,0
FALSE_DATA,28,58,White,Married,Urban,Degree,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,Climate,No,No,Other,Other,Climate,Climate,Climate,Climate,No,Other,No,No,No,No,No,6,5
FALSE_DATA,27,57,White,Married,Rural,Degree,I,>400,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for most of it",No,Other,Climate,Other,NA,No,No,Other,Climate,Climate,Other,Other,No,No,Other,No,No,No,No,NA,NA
FALSE_DATA,31,61,White,Married,Urban,Degree,II,300 - 399,Quintile 4,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",No,Other,Climate,Other,Other,Other,No,Other,Climate,Climate,Other,Other,No,Other,Other,Other,No,NA,No,3,3
FALSE_DATA,38,68,White,Married,Rural,Degree,II,300 - 399,Quintile 2,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Climate,No,No,No,ClimateOther,NA,Climate,Climate,No,Climate,No,No,No,No,No,No,NA,NA
FALSE_DATA,41,72,White,Married,Rural,A level,II,>400,Quintile 3,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,Other,Other,No,No,Climate,No,No,Other,Other,No,Other,No,No,No,No,No,NA,No,1,0
FALSE_DATA,26,56,White,Married,Urban,A level,III (manual),200 - 299,Quintile 2,Other,No,None,None,Regular,Atheist,Yes maybe,Not very concerned,"Yes, for some of it",No,No,Other,Other,Other,No,No,Other,Other,No,No,Other,No,Other,Other,No,No,No,No,0,0
FALSE_DATA,28,58,White,Married,Rural,Degree,I,300 - 399,Quintile 3,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for some of it",No,Climate,Climate,Climate,Climate,Other,Climate,Climate,Climate,Climate,Climate,Other,No,Other,No,No,No,No,Other,9,8
FALSE_DATA,42,72,White,Married,Urban,A level,III (non-manual),>400,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Other,No,No,No,No,Other,NA,No,No,Other,No,No,No,No,No,NA,No,NA,NA
FALSE_DATA,33,63,White,Sep/Div/Widow,Urban,Vocational,II,200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for most of it",Not sure,Other,Climate,Other,Other,No,No,No,Climate,Climate,No,Other,NA,No,Other,No,No,No,No,NA,3
FALSE_DATA,30,60,White,Married,Urban,Degree,II,300 - 399,Quintile 2,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for most of it",No,Climate,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,Climate,No,Climate,No,Climate,No,No,No,12,9
FALSE_DATA,33,64,White,Married,Urban,A level,III (non-manual),>400,Quin. 1/Least deprived,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,Climate,No,No,No,No,No,No,No,No,No,No,Climate,No,No,No,No,No,No,2,1
FALSE_DATA,27,56,White,Married,Rural,CSE/None,IV/V,100 - 199,Quintile 2,Rented,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for most of it",Yes,Climate,Climate,Climate,Climate,Climate,Climate,Climate,ClimateOther,ClimateOther,Climate,Climate,Climate,Climate,Climate,Climate,No,NA,No,15,10
FALSE_DATA,23,52,White,Married,Rural,CSE/None,III (manual),>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,Climate,Climate,Climate,No,Climate,Other,Climate,Climate,Climate,No,No,Other,Climate,Climate,No,NA,Other,10,9
FALSE_DATA,31,62,White,Married,Urban,O level,III (manual),200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,NA,Christian,CofE,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Not sure,No,Climate,Other,Other,Climate,No,Other,Climate,Climate,Other,Other,No,No,No,No,No,NA,Climate,5,4
FALSE_DATA,34,64,White,Married,Urban,O level,III (non-manual),200 - 299,Quintile 4,Owned/Mortgaged,Not sure,Christian,CofE,NA,Agnostic,Yes definitely,Somewhat concerned,"Yes, for some of it",Not sure,No,Climate,Climate,Climate,No,No,Other,Climate,Climate,Climate,No,No,No,Other,No,No,NA,Other,6,6
FALSE_DATA,39,69,White,Married,Urban,Vocational,III (manual),200 - 299,Quintile 4,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Not very concerned,"Yes, for most of it",Not sure,Other,Other,Other,Other,Other,No,Other,Other,Other,Other,Other,Other,No,No,Climate,No,Other,Other,1,1
FALSE_DATA,34,64,White,Married,Urban,Degree,II,>400,Quin. 1/Least deprived,Rented,No,Christian,CofE,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,Climate,No,No,Climate,Climate,No,No,No,Other,11,9
FALSE_DATA,32,61,White,Married,Rural,Degree,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,No,Climate,No,No,No,Climate,Climate,Climate,Other,No,Other,No,No,No,NA,No,5,5
FALSE_DATA,33,63,White,Sep/Div/Widow,Rural,Degree,II,>400,Quintile 3,Other,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",No,Other,No,Climate,Climate,Other,Climate,Climate,Other,No,No,ClimateOther,Other,No,No,No,No,No,No,5,3
FALSE_DATA,36,66,White,Married,Rural,Degree,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Not sure,Other,Other,Other,Other,Climate,No,Other,Other,Other,Other,No,No,No,No,No,No,No,Other,1,0
FALSE_DATA,44,75,White,Married,Urban,O level,III (manual),>400,Quintile 4,Owned/Mortgaged,Yes,Christian,Other,Regular,Highly religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,ClimateOther,ClimateOther,ClimateOther,No,Climate,No,No,ClimateOther,ClimateOther,Climate,Climate,NA,No,Climate,No,No,NA,No,NA,7
FALSE_DATA,28,59,White,Married,Rural,Degree,I,>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Regular,Atheist,Yes definitely,Somewhat concerned,"Yes, for all of it",Yes,No,Climate,Other,Other,Other,No,Other,Other,Climate,Climate,Other,No,Other,Other,No,No,NA,No,3,3
FALSE_DATA,23,50,White,Married,Urban,CSE/None,III (manual),100 - 199,Quintile 2,Council/HA,Not sure,Christian,Other,Occasional/None,Agnostic,Yes probably,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,Other,No,No,No,No,Climate,No,No,No,No,No,Other,No,No,No,No,2,2
FALSE_DATA,34,63,White,Sep/Div/Widow,Urban,A level,II,>400,Quintile 2,Rented,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Other,Climate,Climate,No,No,Climate,Climate,No,No,No,Other,Other,No,No,No,NA,NA,NA
FALSE_DATA,30,60,White,Married,Rural,Degree,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,No,Christian,Other,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,No,Climate,No,Climate,No,No,Climate,Climate,Climate,No,Climate,No,No,No,No,No,NA,Other,6,5
FALSE_DATA,34,64,White,Married,Urban,Degree,I,>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,Climate,Climate,Climate,Climate,Climate,Climate,Other,Climate,Climate,No,No,No,No,No,No,No,ClimateOther,10,8
FALSE_DATA,34,64,White,Married,Urban,Degree,I,>400,Quintile 4,Owned/Mortgaged,Yes,Christian,CofE,Regular,Highly religious,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,Climate,Climate,ClimateOther,Other,Other,Climate,ClimateOther,Other,No,ClimateOther,Climate,No,Other,Other,No,No,No,Other,7,5
FALSE_DATA,30,59,White,Married,Urban,Degree,I,>400,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,None,None,Occasional/None,Agnostic,Yes probably,Somewhat concerned,"Yes, for some of it",No,No,Climate,No,Climate,No,No,Climate,Climate,Climate,Climate,No,No,Climate,No,No,No,No,No,7,6
FALSE_DATA,31,61,White,Married,Rural,A level,II,>400,Quintile 2,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for some of it",Not sure,No,Other,Other,No,No,Other,Other,Climate,Climate,Other,No,No,No,No,No,No,NA,No,2,2
FALSE_DATA,31,60,White,Married,Urban,A level,II,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for some of it",Yes,Climate,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,Climate,No,No,No,No,No,NA,Climate,11,9
FALSE_DATA,32,62,White,Married,Urban,A level,III (manual),200 - 299,Quintile 4,Owned/Mortgaged,Yes,Christian,CofE,Occasional/None,Moderately religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Climate,No,No,No,No,Climate,Climate,Other,Other,No,No,No,No,No,No,Other,4,4
FALSE_DATA,31,62,White,Married,Urban,Degree,I,>400,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,ClimateOther,Other,ClimateOther,Other,No,ClimateOther,ClimateOther,ClimateOther,ClimateOther,No,No,ClimateOther,ClimateOther,Climate,No,NA,ClimateOther,11,10
FALSE_DATA,33,63,White,Married,Urban,Vocational,III (non-manual),200 - 299,Quintile 2,Owned/Mortgaged,Yes,Christian,Other,Regular,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,Other,Other,NA,Climate,Other,No,Other,Other,Other,Other,Other,No,Other,Other,No,No,NA,Other,NA,NA
FALSE_DATA,30,60,White,Married,Urban,A level,II,300 - 399,Quin. 1/Least deprived,Owned/Mortgaged,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Not sure,Other,Other,Other,Other,No,No,No,Other,No,No,No,No,No,No,No,No,No,No,0,0
FALSE_DATA,25,56,White,Married,Urban,A level,IV/V,200 - 299,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,Christian,CofE,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,No,Climate,No,No,Climate,Climate,Climate,Climate,No,No,Other,No,Climate,No,No,NA,NA,NA
FALSE_DATA,22,52,White,Married,Urban,CSE/None,III (non-manual),200 - 299,Quin. 1/Least deprived,Rented,Not sure,Christian,CofE,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for some of it",Not sure,Other,Other,No,No,Other,Other,No,Other,Climate,No,No,No,No,Other,No,No,No,No,1,1
FALSE_DATA,32,61,White,Married,Rural,A level,II,>400,Quin. 1/Least deprived,Owned/Mortgaged,Not sure,None,None,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,No,Other,Other,Other,Other,No,No,Other,Other,No,No,No,No,No,No,No,No,Other,0,0
