FALSE_DATA,ageAtQ,sex,ethnicity,relationship,rural,edu,occClass,income,imd,home,politics_PCA1,politics_PCA2,belief,identity,identity_denom,attend,lca,climateChanging,climateConcern,climateHumans,climateAction,travel,waste,energy,buy,airTravel,elecCar,localFood,recycle,plastic,sustainable,insulation,solar,veg,trees,avoidFossil,children,otherAction,meatDairy,totalActions,totalActions_reduced
FALSE_DATA,30,Female,White,No,Urban,GCSE,Manager/Prof,£500-£999,Quintile 3,Owned/Mortgaged,-0.5851597989080969,-1.505899875466417,Not sure,None,None,Occasional/None,Moderately religious,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Climate,No,No,No,Other,Climate,No,No,No,No,Other,Climate,No,No,No,NA,NA,NA
FALSE_DATA,31,Female,White,Yes,Urban,Degree,Manager/Prof,£1500-£1999,Quintile 3,Owned/Mortgaged,0.3276889206790242,0.9308827879103354,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Not sure,Climate,Climate,Climate,NA,ClimateOther,No,Climate,Climate,Climate,No,No,No,No,No,No,No,No,Other,NA,NA
FALSE_DATA,29,Female,White,No,Rural,Degree,Intermediate,£500-£999,Quin. 1/Least deprived,Owned/Mortgaged,0.14037659376511358,1.0267070427491145,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Climate,Climate,No,No,No,Climate,Climate,Climate,No,No,No,No,No,Climate,NA,ClimateOther,8,8
FALSE_DATA,30,Female,White,No,Rural,A level,Routine,£1000-£1499,Quin. 1/Least deprived,Rented,0.7639072237955143,1.494759844971865,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Not sure,No,Climate,Climate,Climate,Other,No,Climate,Climate,Climate,Climate,No,No,No,Climate,No,No,No,Climate,9,9
FALSE_DATA,29,Female,White,Yes,Urban,PostGrad,Manager/Prof,£1000-£1499,Quin. 1/Least deprived,Owned/Mortgaged,0.5505577348008979,1.0617580811160439,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for some of it",Not sure,No,Climate,No,Other,Other,No,Other,No,Climate,Other,No,No,Other,No,No,No,No,No,2,2
FALSE_DATA,30,Male,White,Yes,Urban,A level,Manager/Prof,£1500-£1999,Quin. 1/Least deprived,Owned/Mortgaged,0.22572790910301468,0.9064243519190252,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for all of it",Yes,No,Climate,Other,Other,No,No,No,Other,Climate,No,No,No,No,No,No,No,No,No,2,2
FALSE_DATA,30,Male,White,Yes,Rural,Degree,Manager/Prof,>£2000,Quintile 2,Owned/Mortgaged,0.46344387574528967,-1.3380269406276657,No,None,None,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,Other,Climate,No,No,No,Climate,Climate,No,Climate,ClimateOther,No,No,No,No,No,Climate,7,5
FALSE_DATA,29,Female,White,Yes,Urban,PostGrad,Manager/Prof,£1500-£1999,Quintile 3,Rented,-0.39069069159635916,-0.6937860264404978,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for all of it",No,No,No,Other,ClimateOther,Other,No,No,Climate,Climate,No,No,No,Climate,No,No,Other,Climate,Climate,5,4
FALSE_DATA,31,Female,White,Yes,Rural,PostGrad,Small employ,£1500-£1999,Quintile 3,Owned/Mortgaged,-0.04474864484643107,0.9289361846442219,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,Other,Climate,No,No,No,No,No,Climate,Climate,No,No,No,No,No,No,No,NA,Other,3,3
FALSE_DATA,29,Female,White,Yes,Urban,Degree,Intermediate,£500-£999,Quintile 3,Rented,0.3780925604073885,-0.48275148199032764,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",No,No,No,No,Other,No,No,No,Climate,No,No,No,No,No,No,No,No,No,No,1,1
FALSE_DATA,30,Male,White,Yes,Rural,A level,Manager/Prof,£1500-£1999,Quintile 2,Owned/Mortgaged,0.6907935564609242,-2.4281653931842433,No,None,None,Occasional/None,Atheist,Yes probably,Not very concerned,"Yes, for some of it",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0
FALSE_DATA,29,Male,White,No,Rural,A level,Routine,£1000-£1499,Quintile 3,Rented,-0.8097911567476778,0.03666308437384089,No,None,None,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for most of it",Not sure,Other,Climate,Climate,Climate,Climate,No,Climate,Climate,Climate,Climate,Climate,No,No,Climate,No,No,Climate,Climate,11,9
FALSE_DATA,30,Female,White,Yes,Urban,A level,Routine,£1000-£1499,Quintile 4,Owned/Mortgaged,-0.5903744305971709,0.30749625649056633,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,ClimateOther,ClimateOther,Other,ClimateOther,ClimateOther,No,ClimateOther,Climate,ClimateOther,ClimateOther,No,No,Other,No,Climate,No,No,Other,9,8
FALSE_DATA,29,Female,White,Yes,Rural,Degree,Intermediate,£1000-£1499,Quin. 1/Least deprived,Rented,-0.3758435390759579,-0.4120036830762978,No,None,None,Occasional/None,Atheist,Yes definitely,Not very concerned,"Yes, for most of it",Yes,No,No,No,No,No,No,Other,Climate,Climate,Climate,No,No,No,No,No,No,No,No,3,3
FALSE_DATA,29,Female,White,No,Rural,PostGrad,Manager/Prof,£1000-£1499,Quintile 2,Owned/Mortgaged,-1.2277074209728367,-0.8687766451284613,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for all of it",Yes,Other,Other,Other,Other,No,No,No,Other,Other,No,No,No,No,No,No,No,No,No,0,0
FALSE_DATA,29,Female,White,Yes,Urban,Degree,Intermediate,£1500-£1999,Quin. 1/Least deprived,Owned/Mortgaged,1.0816250201623707,0.8601349889963057,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Climate,ClimateOther,ClimateOther,No,Climate,Climate,Climate,Climate,No,No,No,No,Climate,Other,NA,No,9,8
FALSE_DATA,30,Female,White,No,Urban,Degree,Manager/Prof,>£2000,Quintile 4,Owned/Mortgaged,-1.1448246224554588,0.9646329451913225,No,None,None,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for most of it",No,No,ClimateOther,Climate,No,No,No,Climate,Other,Climate,No,No,No,No,No,No,No,No,No,4,4
FALSE_DATA,30,Female,White,Yes,Urban,Degree,Manager/Prof,>£2000,Quin. 5/Most deprived,Owned/Mortgaged,0.661946212219505,0.002912927092854095,Not sure,None,None,Occasional/None,Agnostic,Yes probably,Somewhat concerned,"Yes, for some of it",No,No,No,No,No,No,No,Other,No,Other,No,No,No,Other,No,No,No,No,No,0,0
FALSE_DATA,30,Female,White,No,Urban,GCSE,Routine,<£500,Quintile 3,Rented,0.5505577348008979,1.0617580811160439,No,Christian,CofE,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,Other,Climate,No,Climate,No,No,No,Climate,No,Climate,No,No,Other,No,No,No,No,No,4,4
FALSE_DATA,29,Male,White,No,Urban,PostGrad,Manager/Prof,£1500-£1999,Quin. 1/Least deprived,Owned/Mortgaged,0.13545165273645277,0.4978810240545141,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for all of it",Yes,No,Climate,Climate,Climate,No,No,No,Climate,Climate,Climate,No,No,No,No,No,No,No,ClimateOther,7,7
FALSE_DATA,29,Female,White,Yes,Urban,Degree,Manager/Prof,£1500-£1999,Quintile 4,Owned/Mortgaged,0.1552237462855149,-1.771028704483487,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,Other,Climate,Other,Other,No,No,Other,Climate,No,No,No,No,No,No,No,No,No,Other,2,2
FALSE_DATA,29,Female,White,Yes,Urban,PostGrad,Manager/Prof,>£2000,Quintile 2,Owned/Mortgaged,0.5765948968816037,-0.3315320614987061,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,No,Climate,Other,Climate,No,No,Climate,Climate,Climate,Climate,No,No,No,No,No,No,No,Other,6,6
FALSE_DATA,30,Female,White,Yes,Urban,PostGrad,Routine,£1000-£1499,Quintile 2,Owned/Mortgaged,0.970144683459104,-1.5396500327474039,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,Other,Climate,No,Climate,Other,No,No,No,Climate,No,No,No,No,No,No,No,NA,NA,NA,NA
FALSE_DATA,29,Female,White,Yes,Urban,A level,Routine,£1000-£1499,Quin. 1/Least deprived,Rented,0.16860084414818538,-0.7121835504602971,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Climate,ClimateOther,Climate,No,Other,Climate,Climate,No,Climate,No,Other,Other,No,No,No,NA,NA,NA
FALSE_DATA,30,Female,White,Yes,Urban,Degree,Manager/Prof,£1500-£1999,Quintile 4,Owned/Mortgaged,-2.3874281087691243,0.379152395372734,No,None,None,Occasional/None,Atheist,Yes probably,Not very concerned,"Yes, for most of it",Yes,Climate,No,No,No,No,No,No,ClimateOther,Climate,No,No,No,Other,Other,No,No,No,ClimateOther,4,4
FALSE_DATA,30,Female,White,Yes,Urban,PostGrad,Manager/Prof,£1500-£1999,Quin. 1/Least deprived,Rented,-0.4998084835701958,0.9092792951532769,Yes,Christian,Other,Regular,Highly religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,Climate,Climate,No,No,Climate,Climate,Climate,Climate,No,No,No,No,No,No,No,NA,NA,NA
FALSE_DATA,29,Female,White,No,Urban,A level,Intermediate,£1500-£1999,Quintile 3,Rented,1.4063629865755942,0.23429159882893735,Yes,Christian,Other,Regular,Highly religious,Yes definitely,Very concerned,"Yes, for all of it",Yes,Other,Climate,Climate,ClimateOther,Other,No,No,Climate,Climate,Climate,No,No,No,No,No,No,No,Other,6,6
FALSE_DATA,30,Female,White,No,Urban,PostGrad,Manager/Prof,£1500-£1999,Quintile 4,Rented,0.4863186405150417,0.2717994959434657,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,Other,Climate,Climate,No,Other,No,No,Climate,Climate,No,No,No,No,No,No,No,No,Other,4,4
FALSE_DATA,30,Female,White,Yes,Urban,A level,Routine,£1000-£1499,Quintile 4,Rented,-2.2760396313505176,-0.397910415286256,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",No,No,No,Other,Other,No,No,No,No,Other,ClimateOther,No,No,NA,No,No,No,No,Climate,NA,2
FALSE_DATA,29,Female,White,Yes,Urban,Degree,Manager/Prof,£1000-£1499,Quintile 4,Owned/Mortgaged,-1.8774730444596965,0.21258034161992506,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,ClimateOther,Climate,Climate,ClimateOther,No,No,ClimateOther,ClimateOther,No,Climate,No,No,No,No,No,No,NA,ClimateOther,8,8
FALSE_DATA,29,Male,White,No,Rural,Degree,Routine,>£2000,Quin. 1/Least deprived,Owned/Mortgaged,0.13545165273645277,0.04236742747349617,No,None,None,Occasional/None,NA,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Climate,Climate,No,No,No,Climate,Climate,Climate,No,No,No,No,No,Climate,NA,No,7,7
FALSE_DATA,30,Female,White,Yes,Rural,A level,Manager/Prof,<£500,Quintile 2,Rented,0.019200758779012284,-1.4708488370994877,Not sure,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Not sure,No,No,No,Other,No,Other,No,Other,No,No,No,No,No,No,No,ClimateOther,No,NA,NA,NA
FALSE_DATA,31,Female,White,Yes,Urban,PostGrad,Manager/Prof,£1000-£1499,Quin. 1/Least deprived,Owned/Mortgaged,0.028988116346506748,-1.771028704483487,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,Climate,Climate,Climate,Other,No,No,Climate,Climate,Climate,No,No,No,No,Climate,Other,No,Other,7,7
FALSE_DATA,29,Male,White,Yes,Urban,A level,Intermediate,<£500,Quin. 1/Least deprived,Owned/Mortgaged,0.13545165273645277,0.4978810240545141,No,None,None,NA,NA,Yes definitely,Somewhat concerned,"Yes, for most of it",Not sure,No,Other,Other,Climate,No,No,No,Climate,Climate,Other,No,No,No,No,No,No,NA,ClimateOther,4,4
FALSE_DATA,30,Male,White,Yes,Urban,A level,Intermediate,<£500,Quin. 5/Most deprived,Rented,0.14748862309614041,1.3619379485000431,Yes,Christian,Catholic,Occasional/None,Highly religious,Yes definitely,Very concerned,"Yes, for most of it",Yes,ClimateOther,Climate,Climate,Climate,No,No,Climate,Climate,Climate,ClimateOther,ClimateOther,No,No,No,No,Other,No,NA,NA,NA
FALSE_DATA,29,Female,White,Yes,Urban,A level,Manager/Prof,£1000-£1499,Quintile 2,Owned/Mortgaged,-1.5281707690230615,-2.056329386918076,No,None,None,Occasional/None,Atheist,Yes probably,Not very concerned,"Yes, for most of it",Yes,Other,ClimateOther,Other,No,No,No,No,ClimateOther,No,No,No,No,No,No,No,No,No,Climate,3,3
FALSE_DATA,31,Female,White,No,Urban,Degree,Intermediate,£1500-£1999,Quin. 1/Least deprived,Owned/Mortgaged,1.0816250201623707,0.8601349889963057,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Not sure,Other,Climate,Other,Climate,Other,No,No,Climate,No,Climate,No,No,No,Climate,No,No,ClimateOther,Other,5,5
FALSE_DATA,29,Male,White,Yes,Urban,A level,Routine,£1000-£1499,Quin. 1/Least deprived,Rented,-0.8097911567476778,-0.11011135848927092,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for all of it",Not sure,No,No,No,No,Other,No,No,Climate,Climate,No,Climate,No,No,No,Climate,No,No,Other,4,3
FALSE_DATA,30,Female,White,Yes,Urban,Degree,Routine,£1000-£1499,Quintile 2,Owned/Mortgaged,-1.11622708426957,0.7764573986814547,Not sure,None,None,Occasional/None,Agnostic,Yes probably,Somewhat concerned,"Yes, for most of it",Yes,Other,No,No,No,Other,No,No,Climate,Climate,No,Climate,No,No,No,No,No,No,ClimateOther,4,3
FALSE_DATA,31,Female,White,No,Urban,A level,Manager/Prof,>£2000,Quin. 1/Least deprived,Rented,0.14037659376511358,0.47342258806320386,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Not sure,No,Other,Climate,Climate,No,No,Other,No,Climate,ClimateOther,No,No,No,No,No,Climate,NA,Other,5,5
FALSE_DATA,29,Male,White,Yes,Urban,PostGrad,Manager/Prof,<£500,Quintile 3,Rented,0.8964079222661664,0.8601349889963057,No,None,None,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for most of it",Not sure,No,No,Climate,ClimateOther,Other,No,No,No,Climate,No,No,No,No,No,No,No,NA,Climate,4,4
FALSE_DATA,30,Female,White,No,Urban,Degree,Manager/Prof,>£2000,Quintile 4,Owned/Mortgaged,-1.6641235554650797,0.17752930325299585,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Not sure,Climate,Climate,Climate,Climate,Other,No,No,Climate,Climate,Climate,No,No,No,No,No,No,No,ClimateOther,8,8
FALSE_DATA,30,Female,White,Yes,Urban,PostGrad,Manager/Prof,<£500,Quin. 1/Least deprived,Owned/Mortgaged,-1.3581741114500752,0.531631181335501,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for all of it",Not sure,No,Climate,Climate,Climate,No,No,Climate,Climate,Climate,Climate,No,No,No,No,No,No,No,No,7,7
FALSE_DATA,31,Female,White,Yes,Urban,A level,Intermediate,£1000-£1499,Quin. 1/Least deprived,Other,-0.30553720763421127,1.2283301348688527,Not sure,Christian,Other,Occasional/None,Agnostic,Yes maybe,Somewhat concerned,"Yes, for some of it",Not sure,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,0
FALSE_DATA,30,Female,White,No,Rural,A level,Routine,£500-£999,Quintile 3,Owned/Mortgaged,0.1552237462855149,-1.373077978994595,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for all of it",No,No,No,Climate,Other,No,No,Climate,Climate,No,No,No,No,No,No,No,No,No,No,3,3
FALSE_DATA,30,Female,White,No,Urban,Degree,Intermediate,£1500-£1999,Quin. 1/Least deprived,Owned/Mortgaged,-0.2887296800203496,0.7980608914385134,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,ClimateOther,ClimateOther,Other,No,No,Climate,No,Climate,Other,No,No,No,No,No,No,No,5,5
FALSE_DATA,30,Female,White,Yes,Urban,A level,Intermediate,£1000-£1499,Quintile 3,Rented,-0.6155198808116933,-0.7403997262851489,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for most of it",Not sure,Other,Climate,Climate,Climate,Other,No,Other,No,Climate,Other,No,No,No,No,No,No,No,Climate,5,5
FALSE_DATA,30,Female,White,Yes,Urban,A level,Manager/Prof,£1500-£1999,Quin. 1/Least deprived,Owned/Mortgaged,0.970144683459104,-0.3295854582325925,No,None,None,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for most of it",Yes,Other,Climate,ClimateOther,Other,No,No,Other,Climate,Climate,Climate,No,No,No,Other,No,No,NA,No,5,5
FALSE_DATA,30,Female,White,Yes,Urban,PostGrad,Manager/Prof,£1000-£1499,Quintile 3,Rented,-1.3581741114500752,0.531631181335501,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Not sure,No,No,No,No,Other,No,No,Climate,No,No,Climate,No,No,No,No,No,NA,No,2,1
FALSE_DATA,30,Male,White,Yes,Urban,A level,Manager/Prof,£500-£999,Quin. 1/Least deprived,Owned/Mortgaged,-2.408540329821169,0.379152395372734,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",No,Climate,Other,Climate,No,Climate,No,No,Other,Climate,Climate,Climate,No,No,No,No,No,No,Climate,7,5
FALSE_DATA,30,Female,White,Yes,Urban,PostGrad,Manager/Prof,>£2000,Quintile 2,Owned/Mortgaged,0.1386140500474064,0.9289361846442219,No,None,None,Occasional/None,Atheist,Yes probably,Somewhat concerned,"Yes, for most of it",Not sure,No,Climate,Other,Other,No,No,Other,Climate,Climate,Climate,No,No,No,No,No,No,NA,No,4,4
FALSE_DATA,30,Male,White,No,Urban,GCSE,Intermediate,£500-£999,Quin. 1/Least deprived,Owned/Mortgaged,-0.7703768968043015,-1.4924523298565462,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Yes,No,Climate,Other,No,No,No,No,ClimateOther,No,No,No,No,No,No,No,No,No,Other,2,2
FALSE_DATA,30,Female,White,Yes,Urban,A level,Manager/Prof,£1500-£1999,Quin. 5/Most deprived,Owned/Mortgaged,0.661946212219505,-0.15925566464624194,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,Climate,Climate,ClimateOther,Climate,No,No,Climate,Climate,Climate,Climate,ClimateOther,No,No,No,Climate,No,No,Other,10,9
FALSE_DATA,30,Female,Other than White,No,Urban,A level,Manager/Prof,£1500-£1999,Quintile 2,Owned/Mortgaged,1.4063629865755942,0.23429159882893735,Not sure,Christian,CofE,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,Other,Other,No,Climate,Climate,No,Other,Climate,No,Climate,No,No,ClimateOther,No,No,No,NA,No,5,3
FALSE_DATA,30,Male,White,Yes,Urban,A level,Manager/Prof,£1500-£1999,Quin. 5/Most deprived,Rented,-1.55244538738606,0.21258034161992506,Not sure,None,None,Occasional/None,Agnostic,Yes definitely,Very concerned,"Yes, for all of it",Not sure,No,No,No,No,No,No,Other,No,Other,No,No,No,No,No,No,No,No,Other,0,0
FALSE_DATA,31,Female,White,Yes,Urban,A level,Manager/Prof,£1500-£1999,Quin. 1/Least deprived,Owned/Mortgaged,0.13545165273645277,0.04236742747349617,No,None,None,NA,NA,Yes definitely,Somewhat concerned,"Yes, for most of it",Yes,No,Climate,ClimateOther,No,No,No,ClimateOther,Climate,Climate,Climate,No,No,No,No,No,No,NA,ClimateOther,7,7
FALSE_DATA,30,Male,White,No,Urban,Degree,Intermediate,£1000-£1499,Quintile 2,Owned/Mortgaged,-0.04474864484643107,-0.7121835504602971,Not sure,Christian,CofE,Occasional/None,Agnostic,Yes definitely,Somewhat concerned,"Yes, for most of it",No,No,No,ClimateOther,No,Other,No,ClimateOther,Climate,Climate,No,Other,No,No,No,Climate,Other,No,ClimateOther,6,6
FALSE_DATA,30,Female,White,No,Urban,Degree,Routine,£1000-£1499,Quin. 1/Least deprived,Rented,-0.9360267866866862,0.34540223809174714,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for all of it",Yes,No,No,No,Climate,Other,No,No,No,Climate,Climate,No,No,No,No,No,No,No,Other,3,3
FALSE_DATA,30,Female,White,Yes,Urban,PostGrad,Small employ,£1500-£1999,Quintile 2,Owned/Mortgaged,-1.3581741114500752,0.6455821054757465,No,None,None,Occasional/None,Atheist,Yes definitely,Somewhat concerned,"Yes, for some of it",Not sure,No,No,No,No,No,No,No,Other,No,No,No,No,No,Climate,No,No,NA,No,1,1
FALSE_DATA,31,Female,White,Yes,Rural,PostGrad,Manager/Prof,£1000-£1499,Quintile 3,Owned/Mortgaged,0.1552237462855149,1.3619379485000431,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",Yes,No,Climate,ClimateOther,Climate,Other,No,No,Climate,Climate,Climate,No,No,Other,Other,No,Climate,NA,Climate,8,8
FALSE_DATA,31,Female,White,No,Urban,Degree,Manager/Prof,£1500-£1999,Quin. 1/Least deprived,Owned/Mortgaged,1.2141257186330223,-0.6542237616079019,No,None,None,Occasional/None,Atheist,Yes definitely,Very concerned,"Yes, for most of it",No,No,Climate,Other,Climate,Other,No,Climate,Climate,Climate,Climate,No,No,ClimateOther,ClimateOther,No,No,No,No,8,7
